Class,TotalBrokenRules,Minor,Major,Critical,Info
jhotdraw-core:src/main/java/org/jhotdraw/draw/figure/TextHolderFigure.java,1,0.0,1.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/figure/TriangleFigure.java,3,1.0,0.0,1.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/AbstractConnectionHandle.java,12,3.0,7.0,2.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/AbstractHandle.java,3,1.0,2.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/AbstractRotateHandle.java,4,1.0,2.0,1.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/BezierControlPointHandle.java,5,1.0,2.0,2.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/BezierNodeHandle.java,11,1.0,7.0,3.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/BezierOutlineHandle.java,3,0.0,0.0,3.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/BezierScaleHandle.java,1,0.0,1.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/BoundsOutlineHandle.java,4,0.0,1.0,3.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/CloseHandle.java,1,1.0,0.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/ConnectionEndHandle.java,1,1.0,0.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/ConnectorHandle.java,1,0.0,1.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/DragHandle.java,2,1.0,0.0,1.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/FontSizeHandle.java,6,2.0,2.0,2.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java,105,104.0,1.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/LocatorHandle.java,2,1.0,1.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/MoveHandle.java,11,10.0,0.0,1.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/NullHandle.java,5,2.0,0.0,3.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/OrientationHandle.java,2,0.0,0.0,2.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/ResizeHandleKit.java,23,12.0,1.0,10.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/RotateHandle.java,2,2.0,0.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/RoundRectangleRadiusHandle.java,2,0.0,0.0,2.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/TextOverflowHandle.java,3,0.0,0.0,3.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/TransformHandleKit.java,29,17.0,2.0,10.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/io/DOMStorableInputOutputFormat.java,2,0.0,2.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/io/ImageInputFormat.java,3,1.0,2.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/io/SerializationInputOutputFormat.java,2,0.0,2.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/io/TextInputFormat.java,4,3.0,1.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/layouter/AbstractLayouter.java,1,1.0,0.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/layouter/Layouter.java,1,1.0,0.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/layouter/LocatorLayouter.java,2,1.0,0.0,1.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/layouter/VerticalLayouter.java,1,0.0,1.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/liner/CurvedLiner.java,6,0.0,2.0,3.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/liner/ElbowLiner.java,5,0.0,1.0,3.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/liner/Liner.java,1,0.0,0.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/liner/SlantedLiner.java,3,0.0,1.0,1.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/locator/AbstractLocator.java,1,0.0,1.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/locator/BezierLabelLocator.java,3,1.0,1.0,1.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/locator/FontSizeLocator.java,1,0.0,0.0,1.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/locator/Locator.java,1,1.0,0.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/locator/RelativeDecoratorLocator.java,9,9.0,0.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/locator/RelativeLocator.java,19,19.0,0.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/print/DrawingPageable.java,1,1.0,0.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/text/FloatingTextArea.java,4,0.0,2.0,2.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/AbstractTool.java,7,3.0,3.0,1.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/BezierTool.java,7,1.0,5.0,1.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/ConnectionTool.java,6,3.0,2.0,1.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/CreationTool.java,7,4.0,1.0,1.0,1.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/DefaultDragTracker.java,2,1.0,0.0,1.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/DefaultHandleTracker.java,6,1.0,3.0,2.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/DefaultSelectAreaTracker.java,4,1.0,1.0,2.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/DelegationSelectionTool.java,19,9.0,8.0,2.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/DnDTracker.java,1,0.0,1.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/DragTracker.java,1,1.0,0.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/ImageTool.java,3,0.0,2.0,1.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/SelectionTool.java,1,0.0,0.0,1.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/TextAreaCreationTool.java,5,0.0,5.0,0.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/TextAreaEditingTool.java,5,0.0,4.0,1.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/TextCreationTool.java,3,0.0,1.0,2.0,0.0
jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/TextEditingTool.java,2,0.0,1.0,1.0,0.0
jhotdraw-core:src/test/java/org/jhotdraw/draw/figure/AbstractFigureNGTest.java,14,0.0,4.0,10.0,0.0
