Class,TotalBrokenRules,Minor,Major,Critical,Patterns,cg-na,cg-npm
/org/jhotdraw/draw/action/AbstractDrawingViewActio,,,,,Bridge,10,6
/org/jhotdraw/draw/action/AbstractSelectedActio,,,,,Bridge,8,10
/org/jhotdraw/draw/event/AbstractAttributeEditorHandle,,,,,"Template Method, Bridge",44,42
/org/jhotdraw/action/AbstractApplicationActio,,,,,Bridge,4,2
/org/jhotdraw/api/gui/AttributeEdito,,,,,Bridge,2,8
/org/jhotdraw/action/AbstractViewActio,,,,,Bridge,10,3
/org/jhotdraw/draw/handle/LocatorHandl,,,,,Bridge,1,1
/org/jhotdraw/draw/layouter/Layoute,,,,,Bridge,0,2
/org/jhotdraw/draw/action/AbstractDrawingEditorActio,,,,,Bridge,3,4
/org/jhotdraw/app/action/AbstractSaveUnsavedChangesActio,,,,,Template Method,2,0
/org/jhotdraw/gui/plaf/palette/MultiIco,,,,,Template Method,4,2
/org/jhotdraw/draw/decoration/AbstractLineDecoratio,,,,,Template Method,4,8
/org/jhotdraw/draw/handle/AbstractRotateHandl,,,,,Template Method,6,5
/org/jhotdraw/samples/svg/figures/SVGPathOutlineHandl,,,,,Template Method,1,6
/org/jhotdraw/samples/svg/figures/LinkHandl,,,,,Template Method,0,6
/org/jhotdraw/samples/svg/figures/SVGRectRadiusHandl,,,,,Template Method,3,6
/org/jhotdraw/samples/svg/figures/ConvexHullOutlineHandl,,,,,Template Method,9,6
/org/jhotdraw/samples/odg/figures/ODGPathOutlineHandl,,,,,Template Method,2,6
/org/jhotdraw/samples/odg/figures/ODGRectRadiusHandl,,,,,Template Method,4,5
/org/jhotdraw/draw/action/AlignActio,,,,,Template Method,2,1
/org/jhotdraw/draw/figure/AbstractAttributedCompositeFigur,,,,,Template Method,7,50
/org/jhotdraw/draw/figure/AbstractAttributedFigur,,,,,Template Method,10,45
/org/jhotdraw/samples/mini/StraightLineFigur,,,,,Template Method,2,7
/org/jhotdraw/samples/svg/figures/SVGAttributedFigur,,,,,Template Method,1,3
/org/jhotdraw/samples/mini/MovableChildFiguresSampleWithAbstractDrawingVie,,,,,Template Method,1,23
